market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
"mexc-btc-eur-spot","2024-11-06T00:00:00.000000000Z","68554.44","70045.85","70819.17","68230.45","69500.5523803473","15.05503","1126415.3934195","2080"
"mexc-btc-eur-spot","2024-11-07T00:00:00.000000000Z","70059.21","70202.91","71086.35","69041.98","70063.00160763161","1.87431","141804.2310376","3073"
"mexc-btc-eur-spot","2024-11-08T00:00:00.000000000Z","70203.24","71357.83","71949.49","70108.19","70983.78042350576","1.17401","89600.8363181","3068"
"mexc-btc-eur-spot","2024-11-09T00:00:00.000000000Z","71357.98","71501.69","71702.11","70606.65","71209.98218700686","1.65395","126361.3193848","3072"
"mexc-btc-eur-spot","2024-11-10T00:00:00.000000000Z","71502.07","74844.67","75712.3","71361.97","73883.88822687959","1.87421","148885.0129206","3087"
"mexc-btc-eur-spot","2024-11-11T00:00:00.000000000Z","74844.68","82248.28","82773.39","74698.87","77107.28745807654","2.20998","182253.9027225","3103"
"mexc-btc-eur-spot","2024-11-12T00:00:00.000000000Z","82387.86","82124.4","84197.19","78037.52","82690.80790942612","4.2849","379368.501089","3164"
"mexc-btc-eur-spot","2024-11-13T00:00:00.000000000Z","82124.8","85340.76","88007","80261.62","84599.56157553796","2.32638","209628.4015546","3111"
"mexc-btc-eur-spot","2024-11-14T00:00:00.000000000Z","85340.74","82928.24","87022.26","82381.2","84468.56061098702","2.77109","246925.1200618","3132"
"mexc-btc-eur-spot","2024-11-15T00:00:00.000000000Z","82923.75","86102.02","86843.46","82632.25","84020.38375510939","4.55044","403142.2804342","3123"
"mexc-btc-eur-spot","2024-11-16T00:00:00.000000000Z","86126.86","85489.06","86732.06","85035.35","86359.84617586757","2.37531","216851.2949439","3091"
"mexc-btc-eur-spot","2024-11-17T00:00:00.000000000Z","85489.25","84897.2","86430.24","84081.36","85386.77463401094","0.75658","68337.3596577","3061"
"mexc-btc-eur-spot","2024-11-18T00:00:00.000000000Z","84911.19","85448.75","87473.21","84683.22","86016.89863813058","2.03485","185122.6863586","3083"
"mexc-btc-eur-spot","2024-11-19T00:00:00.000000000Z","85405.06","87078.98","88627.1","85370.57","87376.22433893002","1.60452","148476.3553367","3092"
"mexc-btc-eur-spot","2024-11-20T00:00:00.000000000Z","87112.42","89297.22","90008.68","86457.82","88853.57263902054","2.77459","260084.131977","3097"
"mexc-btc-eur-spot","2024-11-21T00:00:00.000000000Z","89323.4","93480.12","93651.58","89212.76","92640.00176589917","20.86178","2037163.4065342","3356"
"mexc-btc-eur-spot","2024-11-22T00:00:00.000000000Z","93440.07","94648.62","95480.11","93114.31","94270.98883518274","1.93936","191660.8472516","3096"
"mexc-btc-eur-spot","2024-11-23T00:00:00.000000000Z","94648.75","93543.19","94729.95","93193.59","94220.34488616768","1.0902","107339.7975656","3074"
"mexc-btc-eur-spot","2024-11-24T00:00:00.000000000Z","93543.17","93777.48","94336.74","91417.1","93478.32690570584","0.77184","75382.6798168","3067"
"mexc-btc-eur-spot","2024-11-25T00:00:00.000000000Z","93777.94","89082.98","94751.82","88784.09","93338.16820019979","2.03217","198192.3832488","3069"
"mexc-btc-eur-spot","2024-11-26T00:00:00.000000000Z","89083.24","87633.75","90878.17","86647.44","88296.30101214405","1.42539","132149.9201567","3099"
"mexc-btc-eur-spot","2024-11-27T00:00:00.000000000Z","87632.42","90805.09","92114.99","87476.43","90176.41664417982","5.56177","528936.9897043","3163"
"mexc-btc-eur-spot","2024-11-28T00:00:00.000000000Z","90805.45","90611.72","91530.06","89782.69","90470.10437344186","1.25551","119808.8999728","3093"
"mexc-btc-eur-spot","2024-11-29T00:00:00.000000000Z","90612.01","92396.56","93761.53","90288.93","91088.96811076195","5.48311","528320.7761727","3108"
"mexc-btc-eur-spot","2024-11-30T00:00:00.000000000Z","92396.62","91350.37","92399.53","91111.73","91609.72470169984","0.69477","67190.9121756","3060"
"mexc-btc-eur-spot","2024-12-01T00:00:00.000000000Z","91350.51","92437.78","92702.25","90895.61","91718.8176028668","0.78694","76177.9394974","3066"
"mexc-btc-eur-spot","2024-12-02T00:00:00.000000000Z","92438.26","91642.86","93402.86","90537.78","91563.92099519181","0.9567","91710.1246886","3071"
"mexc-btc-eur-spot","2024-12-03T00:00:00.000000000Z","91643.24","91628.98","91990.15","89491.88","91412.95282516642","6.49183","620438.6390312","3103"
"mexc-btc-eur-spot","2024-12-04T00:00:00.000000000Z","91607.33","94646.27","94938.16","90528.22","92774.929943087","5.56112","539469.063671","3113"
"mexc-btc-eur-spot","2024-12-05T00:00:00.000000000Z","94646.53","92593.97","98703.89","89975.4","95821.58224185052","5.4666","550645.7225008","3137"
"mexc-btc-eur-spot","2024-12-06T00:00:00.000000000Z","92593.99","95289.32","97253.73","92086.01","95282.59122835392","0.97073","96980.4607844","3065"
"mexc-btc-eur-spot","2024-12-07T00:00:00.000000000Z","95289.68","95203.08","95781.37","94601.48","95044.16779894948","0.81293","81054.1472068","3068"
"mexc-btc-eur-spot","2024-12-08T00:00:00.000000000Z","95203.4","96063.14","96063.14","94237.11","94981.4635575876","0.62444","62356.5314717","3059"
"mexc-btc-eur-spot","2024-12-09T00:00:00.000000000Z","96063.45","92876.31","96064.51","90000","93668.11033147989","1.82364","179529.3395587","3079"
"mexc-btc-eur-spot","2024-12-10T00:00:00.000000000Z","92822.73","92460.57","93886.19","90244.35","92583.85674501992","0.9036","87524.5936969","3078"
"mexc-btc-eur-spot","2024-12-11T00:00:00.000000000Z","92460.98","97052.2","97641.11","91500","94165.00228864533","0.86951","85609.3528135","3068"
"mexc-btc-eur-spot","2024-12-12T00:00:00.000000000Z","97052.41","96421.38","98319.7","95739.8","97268.02648176999","1.94487","196452.1124019","3079"
"mexc-btc-eur-spot","2024-12-13T00:00:00.000000000Z","96419.69","97525.66","97928.12","95627.19","96833.76858048429","1.27938","128651.817011","3068"
"mexc-btc-eur-spot","2024-12-14T00:00:00.000000000Z","97525.96","97390.66","98553.3","96743.23","97638.07173179266","2.4578","249768.7440161","3126"
