market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
"kucoin-usdt-gbp-spot","2023-03-03T00:00:00.000000000Z","0.8375","0.8139","0.8375","0.7972","0.8188151513475604","58484.7022","58488.472225935","129"
"kucoin-usdt-gbp-spot","2023-03-04T00:00:00.000000000Z","0.8139","0.8298","0.8306","0.7978","0.8248753231862039","8420.0299","8420.708649145","93"
"kucoin-usdt-gbp-spot","2023-03-05T00:00:00.000000000Z","0.8298","0.829","0.8454","0.816","0.8294571995671494","71563.8127","71570.03132041502514649179","196"
"kucoin-usdt-gbp-spot","2023-03-06T00:00:00.000000000Z","0.829","0.8228","0.8442","0.7975","0.8238285968093179","133311.2879","133311.29232101379100382066","258"
"kucoin-usdt-gbp-spot","2023-03-07T00:00:00.000000000Z","0.8228","0.8393","0.857","0.8107","0.8306011556865561","130014.7598","130003.22374098808238536911","294"
"kucoin-usdt-gbp-spot","2023-03-08T00:00:00.000000000Z","0.8393","0.8347","0.8558","0.8316","0.840861493677921","274070.9816","274041.5964389076158936696","468"
"kucoin-usdt-gbp-spot","2023-03-09T00:00:00.000000000Z","0.8347","0.8491","0.8873","0.8327","0.8459423697923142","218148.8871","218115.23701590620463858987","640"
"kucoin-usdt-gbp-spot","2023-03-10T00:00:00.000000000Z","0.8491","0.8562","0.8937","0.8419","0.8659778610644142","257466.8081","257623.49507176718113437281","5802"
"kucoin-usdt-gbp-spot","2023-03-11T00:00:00.000000000Z","0.8562","0.8198","0.8849","0.782","0.8327851314732984","253220.2158","254958.23799275674326407762","1385"
"kucoin-usdt-gbp-spot","2023-03-12T00:00:00.000000000Z","0.8198","0.8372","0.838","0.8067","0.8258629820872222","87172.1585","88104.00617208501985293785","470"
"kucoin-usdt-gbp-spot","2023-03-13T00:00:00.000000000Z","0.8372","0.8328","0.8589","0.8066","0.8308923494633737","141288.6171","141952.02749353076718187143","1801"
"kucoin-usdt-gbp-spot","2023-03-14T00:00:00.000000000Z","0.8328","0.8284","0.8937","0.8125","0.8455481765986779","161383.8333","162007.51546079910001309516","2464"
"kucoin-usdt-gbp-spot","2023-03-15T00:00:00.000000000Z","0.8284","0.8837","0.914","0.8236","0.8694191633797043","208830.5279","209679.72804788081057353324","2682"
"kucoin-usdt-gbp-spot","2023-03-16T00:00:00.000000000Z","0.8837","0.8951","0.914","0.8516","0.8911583792986335","131331.2066","131705.98871109572087918244","6391"
"kucoin-usdt-gbp-spot","2023-03-17T00:00:00.000000000Z","0.8951","0.9345","0.9724","0.876","0.9334580666662148","117560.2008","117829.34364468795979752475","4603"
"kucoin-usdt-gbp-spot","2023-03-18T00:00:00.000000000Z","0.9345","0.9686","1.0901","0.9223","0.9809342256608739","207313.8075","207949.06959590933972266084","5649"
"kucoin-usdt-gbp-spot","2023-03-19T00:00:00.000000000Z","0.9686","0.968","1.034","0.9421","0.9753902854066705","155074.0385","155525.98269820459087028288","3128"
"kucoin-usdt-gbp-spot","2023-03-20T00:00:00.000000000Z","0.968","0.85","0.9839","0.826","0.8997462107688244","329846.3414","330908.65466410875951461136","4350"
"kucoin-usdt-gbp-spot","2023-03-21T00:00:00.000000000Z","0.85","0.835","0.95","0.826","0.8465990370899353","237564.8655","238315.43155858408662603676","2640"
"kucoin-usdt-gbp-spot","2023-03-22T00:00:00.000000000Z","0.835","0.8396","0.8997","0.8252","0.8400973674810231","219161.0944","219718.87249041548585114493","2629"
"kucoin-usdt-gbp-spot","2023-03-23T00:00:00.000000000Z","0.8396","0.8206","0.8485","0.8203","0.8308651042882064","141050.8821","141391.49272358446167790817","1052"
"kucoin-usdt-gbp-spot","2023-03-24T00:00:00.000000000Z","0.8206","0.8323","0.8475","0.8203","0.831366676358506","108631.5987","108772.66364294566560660631","535"
"kucoin-usdt-gbp-spot","2023-03-25T00:00:00.000000000Z","0.8323","0.8298","0.8658","0.8277","0.8398410104549544","144607.1924","144763.36142173203023706785","1664"
"kucoin-usdt-gbp-spot","2023-03-26T00:00:00.000000000Z","0.8298","0.8287","0.8347","0.8266","0.8307701006773623","65546.314","65605.31279830672615923718","280"
"kucoin-usdt-gbp-spot","2023-03-27T00:00:00.000000000Z","0.8287","0.8289","0.8364","0.8203","0.8280044395986519","157214.8734","157306.25337985941595488516","598"
"kucoin-usdt-gbp-spot","2023-03-28T00:00:00.000000000Z","0.8289","0.8192","0.829","0.7703","0.8198695126854918","131864.3831","131900.32164355029767491693","504"
"kucoin-usdt-gbp-spot","2023-03-29T00:00:00.000000000Z","0.824","0.828","0.8328","0.8131","0.825993151474961","156324.6734","156353.58096032479445759862","661"
"kucoin-usdt-gbp-spot","2023-03-30T00:00:00.000000000Z","0.8258","0.8187","0.8356","0.8125","0.8217952257283123","114173.1945","114192.45704724050277282182","588"
"kucoin-usdt-gbp-spot","2023-03-31T00:00:00.000000000Z","0.8157","0.8171","0.829","0.8125","0.8208997775683279","85599.9949","85620.18161875014617070961","541"
"kucoin-usdt-gbp-spot","2023-04-01T00:00:00.000000000Z","0.8239","0.822","0.8252","0.817","0.8209722428153017","66845.326","66871.0477968752142951821","423"
"kucoin-usdt-gbp-spot","2023-04-02T00:00:00.000000000Z","0.8214","0.8217","0.8348","0.8171","0.8224705036108944","150141.9843","150222.54480058839864639696","773"
"kucoin-usdt-gbp-spot","2023-04-03T00:00:00.000000000Z","0.8215","0.8119","0.8235","0.8057","0.8159322801161272","112125.2729","112160.2038207711706285466","545"
"kucoin-usdt-gbp-spot","2023-04-04T00:00:00.000000000Z","0.8119","0.8071","0.8126","0.7885","0.8048197961567472","107786.7415","107822.53500795612928563624","405"
"kucoin-usdt-gbp-spot","2023-04-05T00:00:00.000000000Z","0.8071","0.8114","0.8249","0.7886","0.8090314100591467","146613.0598","146655.89051430427176310457","670"
"kucoin-usdt-gbp-spot","2023-04-06T00:00:00.000000000Z","0.8114","0.8061","0.815","0.7988","0.8090413266714307","193907.1288","193984.99458083791833228827","584"
"kucoin-usdt-gbp-spot","2023-04-07T00:00:00.000000000Z","0.8061","0.8118","0.8149","0.8061","0.8121383234272524","128306.2738","128390.66266454885176729314","316"
