market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
"binance-crv-try-spot","2024-03-21T00:00:00.000000000Z","23.21","22.19","23.21","17.05","22.14117200688496","6939819.3","4678669.9539399037775909933579256289159105302","27666"
"binance-crv-try-spot","2024-03-22T00:00:00.000000000Z","22.18","21.95","22.5","20.76","21.84899451416464","1714233","1145595.5882918255831970343358756445893323863","5754"
"binance-crv-try-spot","2024-03-23T00:00:00.000000000Z","21.85","21.8","22.26","21.29","21.91683917059176","881529.7","590871.8914517786114233422455156491019769814","2726"
"binance-crv-try-spot","2024-03-24T00:00:00.000000000Z","21.78","22.11","22.25","21.37","21.84711060986508","746051.9","499795.5563662153743170338568047614710667665","2093"
"binance-crv-try-spot","2024-03-25T00:00:00.000000000Z","22.04","22.83","23.1","18.19","22.65786607317737","952693.4","670072.582928892196434768858120020449329096","3746"
"binance-crv-try-spot","2024-03-26T00:00:00.000000000Z","22.78","23.08","23.38","19.85","22.96275127308125","657460","468206.9522420596754689626795529913841925353","2468"
"binance-crv-try-spot","2024-03-27T00:00:00.000000000Z","23.1","22.54","23.34","21.1","22.72330261409807","372361.7","261448.4559296398780920167450615700409527899","1614"
"binance-crv-try-spot","2024-03-28T00:00:00.000000000Z","22.5","22.72","22.97","22.06","22.5985715951116","421176.8","293303.3202586162799536085655638794335219886","1602"
"binance-crv-try-spot","2024-03-29T00:00:00.000000000Z","22.71","23.22","23.84","22.45","23.08658893001187","314287.6","222206.7887285156824732529497809072913767358","1202"
"binance-crv-try-spot","2024-03-30T00:00:00.000000000Z","23.23","22.6","23.42","22.5","22.8968614834643","406118.3","282729.451986411565713577577123090415699772","1444"
"binance-crv-try-spot","2024-03-31T00:00:00.000000000Z","22.58","22.93","23.16","22.58","22.91295207792759","560130.2","387878.57333129381674710408264112262580743","1450"
"binance-crv-try-spot","2024-04-01T00:00:00.000000000Z","22.93","21.43","22.99","20.71","21.67702240721712","430642.5","284704.1435381847667088418405742613600752295","1859"
"binance-crv-try-spot","2024-04-02T00:00:00.000000000Z","21.43","19.78","21.45","19.42","20.0505103069252","621014.5","381447.8766869330291828965610245396901264698","2115"
"binance-crv-try-spot","2024-04-03T00:00:00.000000000Z","19.77","19.37","20.19","18.82","19.533090630417","437396.2","265113.5099694374496213629377824496870279813","2105"
"binance-crv-try-spot","2024-04-04T00:00:00.000000000Z","19.47","20.2","20.49","19.02","19.98824185589369","546570.1","341049.5504510242013308643289670035846577058","2179"
"binance-crv-try-spot","2024-04-05T00:00:00.000000000Z","20.11","19.99","20.28","19.3","19.89033922696274","187897.8","115861.5500145364168941682523812089136946113","890"
"binance-crv-try-spot","2024-04-06T00:00:00.000000000Z","19.9","20.22","20.6","19.89","20.12987316923596","326127.5","202418.6555403029903190427810862235081881327","1240"
"binance-crv-try-spot","2024-04-07T00:00:00.000000000Z","20.23","20.62","21.2","19.9","20.49395605976933","295342.1","186843.5573049598484573179146672262209040856","1464"
"binance-crv-try-spot","2024-04-08T00:00:00.000000000Z","20.6","21.13","21.25","20.15","20.8767719744682","456873.4","295542.1773025704155613817370259344432094349","1259"
"binance-crv-try-spot","2024-04-09T00:00:00.000000000Z","21.13","20.4","21.21","20.36","20.80661705466588","145670.4","93200.5452332843801928530465307556340545625","1022"
"binance-crv-try-spot","2024-04-10T00:00:00.000000000Z","20.38","20.32","20.46","19.02","20.10134983117002","333886.2","203993.9562471312190246169457273640712151081","2738"
"binance-crv-try-spot","2024-04-11T00:00:00.000000000Z","20.31","19.92","20.43","19.64","20.24210125480442","87081.3","53551.7579053969544924646569911261658930504","673"
"binance-crv-try-spot","2024-04-12T00:00:00.000000000Z","20.06","16.26","20.19","14.37","17.13533517579463","487861.9","248980.5203001392317551334615608709169361048","1799"
"binance-crv-try-spot","2024-04-13T00:00:00.000000000Z","16.21","14.6","16.6","12.35","14.87404570272414","363667.6","152861.9418069093121243238495596627518319326","1529"
"binance-crv-try-spot","2024-04-14T00:00:00.000000000Z","14.57","15.59","15.74","14.17","15.12268342507458","268454.3","118160.3477422119703841204365279452464260709","1047"
"binance-crv-try-spot","2024-04-15T00:00:00.000000000Z","15.56","14.15","15.79","13.53","14.57909806462679","430258.1","187919.4208192044253283010034690970076237833","1537"
"binance-crv-try-spot","2024-04-16T00:00:00.000000000Z","14.1","14.19","14.59","13.6","14.04319926399645","449508.7","191194.3991395211562440321627639586441032764","1441"
"binance-crv-try-spot","2024-04-17T00:00:00.000000000Z","14.16","13.98","14.32","13.42","13.87177188453203","443045.8","187062.5493400993076312275999974291102671576","1477"
"binance-crv-try-spot","2024-04-18T00:00:00.000000000Z","13.98","14.2","14.34","13.5","14.04732209880858","481812.4","206512.2689436392108504576114789970958305941","1333"
"binance-crv-try-spot","2024-04-19T00:00:00.000000000Z","14.08","14.28","14.58","13.06","14.36501766111052","210943.7","92122.7957565017598595091534040587775224581","1207"
"binance-crv-try-spot","2024-04-20T00:00:00.000000000Z","14.24","15.21","15.31","14.16","14.87021791705383","186938.1","84372.0643827391534587649763806828130301211","1210"
"binance-crv-try-spot","2024-04-21T00:00:00.000000000Z","15.18","14.87","15.33","14.42","14.95544792082999","208917.5","95126.6598862237715851008744282443812764735","1446"
"binance-crv-try-spot","2024-04-22T00:00:00.000000000Z","14.9","15.27","15.5","14.84","15.20093293171983","261080.2","121410.2801852364709378069541986437905329676","1560"
"binance-crv-try-spot","2024-04-23T00:00:00.000000000Z","15.28","15.13","15.4","14.93","15.12624035595031","203376.7","94167.557981962775444844780074485051159792","1150"
"binance-crv-try-spot","2024-04-24T00:00:00.000000000Z","15.15","14.26","15.57","14.02","14.96121147723767","483597.2","221935.417616616430066337588039812270286873","1874"
"binance-crv-try-spot","2024-04-25T00:00:00.000000000Z","14.24","14.46","14.62","13.84","14.24922699349517","242173.9","105670.1591978782637062901014253012690146187","1537"
"binance-crv-try-spot","2024-04-26T00:00:00.000000000Z","14.45","14.36","14.61","14.03","14.30200033813261","345426.6","151357.6568641306397557120319390844266302991","1844"
"binance-crv-try-spot","2024-04-27T00:00:00.000000000Z","14.4","14.53","14.56","13.71","14.26725079754733","148768.6","64826.5667182198907429111515041342008856355","739"
"binance-crv-try-spot","2024-04-28T00:00:00.000000000Z","14.57","14.37","14.79","14.3","14.60278947969877","525042","234686.6991213548772731762538535345473047921","1127"
"binance-crv-try-spot","2024-04-29T00:00:00.000000000Z","14.34","14.11","14.56","13.68","13.91601006002694","593000.4","254127.3673235086289513992274929857720736193","1080"
"binance-crv-try-spot","2024-04-30T00:00:00.000000000Z","14.08","13.4","14.23","12.76","13.64531985854434","523273.5","219676.1975610800409949160151537511552033975","1155"
"binance-crv-try-spot","2024-05-01T00:00:00.000000000Z","13.38","13.72","13.9","12.63","13.44968642364181","548086.6","225072.6461545648979095682801563268859567889","1096"
"binance-crv-try-spot","2024-05-02T00:00:00.000000000Z","13.66","13.8","13.9","13.43","13.77783223152449","374066.7","158686.4577932657057370739626047027354102369","1100"
"binance-crv-try-spot","2024-05-03T00:00:00.000000000Z","13.76","14.25","14.36","13.62","13.97292623003913","656127.5","283461.6290382451564262729629088970699182406","1645"
"binance-crv-try-spot","2024-05-04T00:00:00.000000000Z","14.27","14.22","14.4","14.11","14.27741822334219","207547","91341.6154565747479654581756172323252930184","463"
"binance-crv-try-spot","2024-05-05T00:00:00.000000000Z","14.21","14.51","14.58","13.98","14.29089022537452","176266.6","77691.7955474504707697883599353214811235716","1486"
"binance-crv-try-spot","2024-05-06T00:00:00.000000000Z","14.5","14.03","14.86","14.03","14.31269431204116","324198.9","143383.352840457280064628853012379795557688","3133"
"binance-crv-try-spot","2024-05-07T00:00:00.000000000Z","14.05","13.71","14.29","13.62","14.04899934615149","391528","170076.174641101290100739545120956669824016","1851"
"binance-crv-try-spot","2024-05-08T00:00:00.000000000Z","13.72","14.26","14.49","13.45","13.86816317705015","506411.9","217155.4662851465926501018557717428477265538","2666"
"binance-crv-try-spot","2024-05-09T00:00:00.000000000Z","14.27","14.44","14.55","13.62","14.27395987688205","378011.5","167072.5744963110782212703979730408349511498","2201"
"binance-crv-try-spot","2024-05-10T00:00:00.000000000Z","14.41","13.66","14.57","13.46","13.96557668033175","418292.4","180632.5549371306373783220321093323506217911","3139"
"binance-crv-try-spot","2024-05-11T00:00:00.000000000Z","13.68","13.71","14.09","13.59","13.90275553627389","185783.8","79576.4757707385318322511644916081748880506","720"
