market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
"mexc-doge-eur-spot","2024-11-08T00:00:00.000000000Z","0.18618","0.18831","0.19293","0.17821","0.1842163969363959","409431.49","81110.23583067383386844940104651350460094346","2250"
"mexc-doge-eur-spot","2024-11-09T00:00:00.000000000Z","0.18841","0.20413","0.20498","0.18428","0.1944495834597932","526155.21","109828.73717645916101198960248175111190225603","3167"
"mexc-doge-eur-spot","2024-11-10T00:00:00.000000000Z","0.20457","0.25836","0.2765","0.20214","0.2329614671738009","1071329.79","268315.31738080290012870860060037905760738187","3888"
"mexc-doge-eur-spot","2024-11-11T00:00:00.000000000Z","0.25819","0.3247","0.3247","0.25489","0.2834112440101683","1165608.72","354466.34026455578718116269739732281539585195","3836"
"mexc-doge-eur-spot","2024-11-12T00:00:00.000000000Z","0.32609","0.35497","0.40926","0.30446","0.3641610111877324","1148815.46","447959.68860497283462094943492800222700388752","5375"
"mexc-doge-eur-spot","2024-11-13T00:00:00.000000000Z","0.35524","0.37665","0.40642","0.3289","0.3636245658874626","718469.92","278950.85699243440431212386446431318755809326","4646"
"mexc-doge-eur-spot","2024-11-14T00:00:00.000000000Z","0.37685","0.34394","0.39399","0.33504","0.3680926403376882","612673.98","238106.83610135150391892880632291653274363851","3993"
"mexc-doge-eur-spot","2024-11-15T00:00:00.000000000Z","0.34399","0.35972","0.36376","0.33533","0.3464290998134212","1738391.17","635246.25060564821549176757012253481202398659","3835"
"mexc-doge-eur-spot","2024-11-16T00:00:00.000000000Z","0.36069","0.34364","0.36983","0.34065","0.3523625821998659","986533.24","367632.76557597089393369529837158384005302148","3450"
"mexc-doge-eur-spot","2024-11-17T00:00:00.000000000Z","0.34366","0.34693","0.35423","0.32187","0.3374992550368094","289492.29","103419.76161762927656931576988119297088573795","3214"
"mexc-doge-eur-spot","2024-11-18T00:00:00.000000000Z","0.34712","0.35047","0.36093","0.33968","0.3523812109256608","885532.89","329668.53168082250339701117242754421199191675","3683"
"mexc-doge-eur-spot","2024-11-19T00:00:00.000000000Z","0.35023","0.36883","0.39657","0.34613","0.3725113894583633","1124745.83","443750.31061802561728670637454357295529329408","3704"
"mexc-doge-eur-spot","2024-11-20T00:00:00.000000000Z","0.36898","0.35787","0.37563","0.34731","0.3654546079318532","1277794.7","493003.00830188123380941068430151210605248876","3444"
"mexc-doge-eur-spot","2024-11-21T00:00:00.000000000Z","0.35768","0.36754","0.37502","0.35014","0.3653325314239335","894681.12","344534.99497938799831804765144587211465710458","3321"
"mexc-doge-eur-spot","2024-11-22T00:00:00.000000000Z","0.36748","0.39612","0.40123","0.36334","0.3803345135257021","194843.49","77493.30677680670163617099725151775379397176","3132"
"mexc-doge-eur-spot","2024-11-23T00:00:00.000000000Z","0.39598","0.41245","0.45844","0.38822","0.4301928647176563","225137.51","101243.19852534459932045579099739956338156223","3162"
"mexc-doge-eur-spot","2024-11-24T00:00:00.000000000Z","0.41041","0.41195","0.43378","0.38259","0.4068933122194071","193549.98","82368.53453957268809152124994775244354666227","3176"
"mexc-doge-eur-spot","2024-11-25T00:00:00.000000000Z","0.41164","0.37655","0.41818","0.36531","0.3952044861911214","200378.69","82746.37679388504731910357520727405701391022","3138"
"mexc-doge-eur-spot","2024-11-26T00:00:00.000000000Z","0.3765","0.36881","0.391","0.34734","0.3706785991336813","277752.27","107945.52715197434987689951909185975509618355","3223"
"mexc-doge-eur-spot","2024-11-27T00:00:00.000000000Z","0.36885","0.37992","0.38622","0.36291","0.378785275031062","413567.65","164975.07681299143307585463609175851262714476","3154"
"mexc-doge-eur-spot","2024-11-28T00:00:00.000000000Z","0.37993","0.38045","0.40619","0.37152","0.3846501930782065","375523.48","152426.30043816310715989174032467702518004759","3207"
"mexc-doge-eur-spot","2024-11-29T00:00:00.000000000Z","0.38075","0.40402","0.41482","0.3784","0.3919209107350338","166521.32","68839.78752892137388693912436139739248863567","3081"
"mexc-doge-eur-spot","2024-11-30T00:00:00.000000000Z","0.40433","0.39959","0.41186","0.39319","0.4021929220119536","141990.35","60241.86087520455279390061329955001473590274","3069"
"mexc-doge-eur-spot","2024-12-01T00:00:00.000000000Z","0.39961","0.41872","0.42613","0.39576","0.4077385572260748","144734.11","62282.06180653887524877058294718431646769545","3090"
"mexc-doge-eur-spot","2024-12-02T00:00:00.000000000Z","0.41909","0.4064","0.43879","0.3831","0.4050722539046844","223287.57","94681.26080664647398131526027856961392026191","3165"
"mexc-doge-eur-spot","2024-12-03T00:00:00.000000000Z","0.40652","0.38823","0.40961","0.37221","0.3908116960237471","267896.19","109524.88798306859960022852915059863173146113","3198"
"mexc-doge-eur-spot","2024-12-04T00:00:00.000000000Z","0.38835","0.41411","0.41587","0.38411","0.3988857941823166","241640.17","100812.82078597926331188396548693685255130578","3084"
"mexc-doge-eur-spot","2024-12-05T00:00:00.000000000Z","0.41167","0.40828","0.44134","0.39207","0.4225172173574152","224389.4","99454.97349858503963730668190051812766571941","3120"
"mexc-doge-eur-spot","2024-12-06T00:00:00.000000000Z","0.40687","0.41547","0.4215","0.40168","0.414200582448485","136842.66","59351.53248365551603117174758996118344203169","3066"
"mexc-doge-eur-spot","2024-12-07T00:00:00.000000000Z","0.41537","0.43286","0.4445","0.41204","0.428152332865","136042.72","61025.35659571945049902385445349999906576918","3066"
"mexc-doge-eur-spot","2024-12-08T00:00:00.000000000Z","0.43288","0.44395","0.46066","0.42687","0.4397910946738045","130665.5","60331.20185007913358990845355993545453404057","3097"
"mexc-doge-eur-spot","2024-12-09T00:00:00.000000000Z","0.44399","0.39533","0.44418","0.37004","0.4166221977931531","139842.05","61151.05225812676360539382539951562207312313","3079"
"mexc-doge-eur-spot","2024-12-10T00:00:00.000000000Z","0.39469","0.37781","0.40306","0.35063","0.3810645038591881","184581.57","73652.32982732095003330235905897222003710587","3073"
"mexc-doge-eur-spot","2024-12-11T00:00:00.000000000Z","0.37769","0.3975","0.40202","0.3596","0.3850152794395445","150214.96","60373.33819747332020609633114394709547755289","3069"
"mexc-doge-eur-spot","2024-12-12T00:00:00.000000000Z","0.39765","0.39184","0.40733","0.38754","0.396105235395574","205304.2","84482.91833897146730392634145632332087263407","3087"
"mexc-doge-eur-spot","2024-12-13T00:00:00.000000000Z","0.39186","0.39346","0.39759","0.38486","0.3910250288084335","141986.2","57603.75032831608297558352983487784585012428","3060"
"mexc-doge-eur-spot","2024-12-14T00:00:00.000000000Z","0.39353","0.38291","0.39781","0.37293","0.3864485356162026","143671.83","57705.61998694269840645833867873840240461264","3064"
"mexc-doge-eur-spot","2024-12-15T00:00:00.000000000Z","0.3826","0.38932","0.39294","0.37744","0.3844605122797963","146956.02","58799.46734437472612849078854228880806098968","3061"
"mexc-doge-eur-spot","2024-12-16T00:00:00.000000000Z","0.38956","0.38155","0.39838","0.37439","0.3849125470693941","145731.64","58815.09077360599972842849849959593669651021","3059"
"mexc-doge-eur-spot","2024-12-17T00:00:00.000000000Z","0.3816","0.3762","0.38992","0.3733","0.3815740679679999","152502.06","61101.81843697574998514989524734496979173334","3066"
"mexc-doge-eur-spot","2024-12-18T00:00:00.000000000Z","0.37606","0.34606","0.3776","0.33853","0.3653751382322698","154609.34","59076.61195735869025253921089107686693347976","3066"
"mexc-doge-eur-spot","2024-12-19T00:00:00.000000000Z","0.34608","0.30435","0.35322","0.2906","0.3381012070792066","337191.46","118411.01554037763369552422059238891026215017","3119"
