market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
"binance-doge-gbp-spot","2021-02-09T00:00:00.000000000Z","0.21","0.05109","0.21","0.04281","0.05275313135840888","34185095.1","2477726.251275607234580520410356040577018","20069"
"binance-doge-gbp-spot","2021-02-10T00:00:00.000000000Z","0.05079","0.05279","0.06","0.04871","0.05382696902474014","44401228.8","3295067.6018994836593801201116370621","20815"
"binance-doge-gbp-spot","2021-02-11T00:00:00.000000000Z","0.05291","0.05084","0.05483","0.04939","0.05192200813620197","26249299.2","1876616.7408804632074224478903011983","15184"
"binance-doge-gbp-spot","2021-02-12T00:00:00.000000000Z","0.05084","0.05067","0.05299","0.04395","0.04920247813136537","26397567.1","1788086.5802683367026694531714323325","15109"
"binance-doge-gbp-spot","2021-02-13T00:00:00.000000000Z","0.05085","0.04806","0.05218","0.04791","0.04977519969564419","15301432.9","1046886.3935841702081451636307864366","10547"
"binance-doge-gbp-spot","2021-02-14T00:00:00.000000000Z","0.04826","0.04549","0.0484","0.04022","0.04447168492786241","28404346.6","1737409.5040501058813235638316863113","14489"
"binance-doge-gbp-spot","2021-02-15T00:00:00.000000000Z","0.04563","0.04095","0.0468","0.03472","0.04178595555836818","35549284.2","2053549.71603202575025109653949311676449312","15929"
"binance-doge-gbp-spot","2021-02-16T00:00:00.000000000Z","0.04094","0.0388","0.0435","0.03666","0.04004583492491922","27005506.7","1495804.3287008873897545539384846935","11248"
"binance-doge-gbp-spot","2021-02-17T00:00:00.000000000Z","0.03878","0.03585","0.0399","0.03469","0.03728578879676305","24709944.2","1272511.5337187896431919040593172081","8658"
"binance-doge-gbp-spot","2021-02-18T00:00:00.000000000Z","0.03593","0.04227","0.04725","0.03544","0.04055921750454846","43717026","2464403.5125400862769636279211426424","12211"
"binance-doge-gbp-spot","2021-02-19T00:00:00.000000000Z","0.04227","0.03951","0.0429","0.03849","0.04011518532412857","25958881","1451780.8258689893622092540499739968","8849"
"binance-doge-gbp-spot","2021-02-20T00:00:00.000000000Z","0.03957","0.03902","0.04351","0.03661","0.04025162189501912","38116365.9","2138054.974508398003405653094297058","10869"
"binance-doge-gbp-spot","2021-02-21T00:00:00.000000000Z","0.039","0.04035","0.04311","0.03831","0.04033984853534028","21796219.7","1223579.0751095488652967049470335116","8207"
"binance-doge-gbp-spot","2021-02-22T00:00:00.000000000Z","0.04039","0.03845","0.0438","0.03134","0.03925152189588599","30413318.3","1665126.1169761104587363202404826099","10509"
"binance-doge-gbp-spot","2021-02-23T00:00:00.000000000Z","0.03844","0.03384","0.03854","0.02964","0.03341148740147362","24871004","1164013.1727250933076965764805977482","8348"
"binance-doge-gbp-spot","2021-02-24T00:00:00.000000000Z","0.03405","0.04037","0.0431","0.03266","0.03983977151268848","45360059.3","2542578.7964730140420566256051735215","12170"
"binance-doge-gbp-spot","2021-02-25T00:00:00.000000000Z","0.04037","0.03593","0.04127","0.03512","0.03874724882229928","24409215","1330354.1920935592567975098274019887","7157"
"binance-doge-gbp-spot","2021-02-26T00:00:00.000000000Z","0.03573","0.03648","0.03787","0.03491","0.03629803748916157","17802633.4","897701.1878644151200713641933968199","5639"
"binance-doge-gbp-spot","2021-02-27T00:00:00.000000000Z","0.03648","0.03625","0.03742","0.0355","0.03641361952726263","15885843.6","801723.5257115624192789695406046044","3940"
"binance-doge-gbp-spot","2021-02-28T00:00:00.000000000Z","0.03628","0.03465","0.03628","0.03238","0.03450217079699412","19751012.7","944300.2075441192196246369309822752","4613"
"binance-doge-gbp-spot","2021-03-01T00:00:00.000000000Z","0.03465","0.03649","0.0382","0.03443","0.03601495365428923","22394844.8","1121655.4386129736067679066003779532","4622"
"binance-doge-gbp-spot","2021-03-02T00:00:00.000000000Z","0.03649","0.03627","0.03784","0.0354","0.03657317136478468","24089376.4","1223066.9502108773043315439179615182","4512"
"binance-doge-gbp-spot","2021-03-03T00:00:00.000000000Z","0.0362","0.03637","0.03746","0.03601","0.03669724065344072","17560387.2","897846.6894187321729425682312721085","3922"
"binance-doge-gbp-spot","2021-03-04T00:00:00.000000000Z","0.03642","0.03609","0.03685","0.03435","0.03595172692065079","19702976.5","984408.267384007859964863928050651","4451"
"binance-doge-gbp-spot","2021-03-05T00:00:00.000000000Z","0.0361","0.03592","0.03697","0.0347","0.03586459574411694","15861723.4","786153.4769262361375412841954071491","3624"
"binance-doge-gbp-spot","2021-03-06T00:00:00.000000000Z","0.03592","0.03692","0.03816","0.03565","0.03685699400411962","18497850.7","943440.5026006932599109815117889857715303","4020"
"binance-doge-gbp-spot","2021-03-07T00:00:00.000000000Z","0.03691","0.03752","0.03791","0.0366","0.03718016939006561","17836902","916447.4922585162833338514217388349","3650"
"binance-doge-gbp-spot","2021-03-08T00:00:00.000000000Z","0.03768","0.04585","0.04585","0.0374","0.04114441104987566","73648915.6","4179963.9918454391828136839274365351","11098"
"binance-doge-gbp-spot","2021-03-09T00:00:00.000000000Z","0.04571","0.04183","0.04571","0.04041","0.04211780317780353","43484444.1","2535620.7946551998442507063675550237","8042"
"binance-doge-gbp-spot","2021-03-10T00:00:00.000000000Z","0.04183","0.04025","0.04236","0.03911","0.04083228487789944","47358432.6","2681572.5937947993564457529493867364","7370"
"binance-doge-gbp-spot","2021-03-11T00:00:00.000000000Z","0.04025","0.04016","0.04083","0.03916","0.03988340733320967","25120064.5","1394520.6515640900547484025848254843","5124"
"binance-doge-gbp-spot","2021-03-12T00:00:00.000000000Z","0.04016","0.03976","0.04091","0.0392","0.03986419893230822","28653831.3","1586193.9769757746272337502673533565","5403"
"binance-doge-gbp-spot","2021-03-13T00:00:00.000000000Z","0.03976","0.04521","0.04585","0.0394","0.04174369893773031","51906376.1","3014847.6552447508510100581812316048","8590"
"binance-doge-gbp-spot","2021-03-14T00:00:00.000000000Z","0.04511","0.04198","0.04577","0.04198","0.04386223031590958","44916225.8","2737099.6179392664235946454444893689","10832"
"binance-doge-gbp-spot","2021-03-15T00:00:00.000000000Z","0.04204","0.04112","0.0431","0.03957","0.04128913253406628","30607500.5","1753906.1338048394399291403832516049","6867"
