market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
"bitfinex-btc-eur-spot","2019-10-01T00:00:00.000000000Z","7649.1","7626","7842.7","7552.1","7704.904305697895","493.83021356","4149185.377010812726004060715442","4168"
"bitfinex-btc-eur-spot","2019-10-02T00:00:00.000000000Z","7621.4","7675.2","7681.2","7492","7571.650501618742","352.28191077","2919479.814475711931910634786857","3125"
"bitfinex-btc-eur-spot","2019-10-03T00:00:00.000000000Z","7688","7523.6","7700.41123116","7356.2","7502.986772926279","489.70363592","4032261.173522078322522111817276","3627"
"bitfinex-btc-eur-spot","2019-10-04T00:00:00.000000000Z","7529.4","7446","7529.9","7322","7444.571527441949","287.74283233","2351783.198341758130417021283905","2966"
"bitfinex-btc-eur-spot","2019-10-05T00:00:00.000000000Z","7440.9","7432.9","7477.9","7322.5","7396.907778439109","251.41931852","2042066.043363661896396051431633","2547"
"bitfinex-btc-eur-spot","2019-10-06T00:00:00.000000000Z","7437.9","7177","7452.84937973","7111.7","7252.213528995141","577.39381804","4598041.535219648933727543493055","4845"
"bitfinex-btc-eur-spot","2019-10-07T00:00:00.000000000Z","7177","7497.8","7611.1","7094","7393.073905587891","796.72061124","6468555.866694815631166837525315","6007"
"bitfinex-btc-eur-spot","2019-10-08T00:00:00.000000000Z","7501.1","7498.1","7618.7","7423.1","7507.016993617924","365.21703701","3007563.180765673614104510653803","3561"
"bitfinex-btc-eur-spot","2019-10-09T00:00:00.000000000Z","7487.2","7833.8","7940.4","7431.3","7716.359927512711","908.59900817","7697028.732157813157608375225924","6927"
"bitfinex-btc-eur-spot","2019-10-10T00:00:00.000000000Z","7836.4","7807.6","7881.5","7688.7","7783.533052711281","468.12866371","4012092.242257996898478282582683","3597"
"bitfinex-btc-eur-spot","2019-10-11T00:00:00.000000000Z","7807.6","7510.9","7999","7479","7663.669267328455","585.10762902","4944176.165971205923232252022539","4817"
"bitfinex-btc-eur-spot","2019-10-12T00:00:00.000000000Z","7500.9","7538.3","7632.6","7496.6","7569.680561352358","161.55990778","1349524.34666028914266346414582","2345"
"bitfinex-btc-eur-spot","2019-10-13T00:00:00.000000000Z","7539.2","7532.3","7682.8","7396","7556.612504005635","476.44169787","3973295.420547453028699960856206","4145"
"bitfinex-btc-eur-spot","2019-10-14T00:00:00.000000000Z","7523.2","7591.6","7642.6","7463.5","7548.69141065215","332.04103614","2763872.000671086141050818847213","3230"
"bitfinex-btc-eur-spot","2019-10-15T00:00:00.000000000Z","7591.6","7426.2","7655","7341","7492.82082113495","401.48899251","3317346.921827289025687030838263","3116"
